 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
905,0.398,2.231,1.007,0.503,18.435,1.137,1187,437,33.690,0.631
906,0.299,2.154,1.068,0.356,90.000,0.998,1349,448,108.435,0.315
907,17.118,28.910,7.416,2.939,52.836,8.663,1037,559,56.889,4.342
908,0.299,2.154,1.068,0.356,90.000,0.998,1105,689,108.435,0.315
909,18.610,21.293,7.501,3.159,142.755,8.400,1038,761,145.713,3.975
910,0.896,3.308,1.326,0.860,54.217,1.577,585,812,53.130,0.946
911,0.498,3.046,1.177,0.538,84.848,1.301,545,825,104.036,0.631
912,0.299,2.154,1.068,0.356,90.000,0.998,683,827,108.435,0.315
913,0.299,1.785,0.746,0.510,45.000,0.892,860,856,45.000,0.631
914,0.299,2.154,1.068,0.356,90.000,0.998,1379,867,108.435,0.315
915,0.299,2.154,1.068,0.356,90.000,0.998,561,883,108.435,0.315
916,0.498,3.231,1.780,0.356,0.000,1.609,27,887,168.690,0.315
917,0.299,1.969,1.068,0.356,0.000,0.998,978,909,161.565,0.315
918,0.299,2.154,1.068,0.356,90.000,0.998,961,921,108.435,0.315
919,0.299,2.154,1.068,0.356,90.000,0.998,807,929,108.435,0.315
920,0.597,3.123,1.279,0.594,18.435,1.411,1029,963,26.565,0.798
921,0.697,3.754,0.988,0.898,45.001,1.338,897,984,45.000,1.115
922,0.299,1.969,1.068,0.356,0.000,0.998,1357,7,161.565,0.315
923,0.398,2.231,1.007,0.503,18.435,1.137,1361,11,33.690,0.631
924,0.697,3.754,0.988,0.898,135.000,1.338,73,11,135.000,1.115
925,0.299,1.969,1.068,0.356,0.000,0.998,1121,11,161.565,0.315
926,0.398,2.600,1.424,0.356,0.000,1.301,29,13,165.964,0.315
927,0.299,1.969,1.068,0.356,0.000,0.998,571,13,161.565,0.315
928,0.299,2.154,1.068,0.356,90.000,0.998,647,15,108.435,0.315
929,0.896,3.569,1.157,0.986,161.063,1.411,39,18,153.435,1.262
930,0.299,1.969,1.068,0.356,0.000,0.998,550,17,161.565,0.315
931,0.299,2.154,1.068,0.356,90.000,0.998,933,17,108.435,0.315
932,0.597,4.047,2.136,0.356,90.000,1.919,1369,19,99.462,0.315
933,0.498,2.677,0.796,0.796,0.000,0.998,1047,20,108.435,0.892
934,0.498,3.231,1.780,0.356,0.000,1.609,1306,25,168.690,0.315
935,1.194,5.647,1.843,0.825,74.473,2.297,393,35,74.055,1.262
936,0.796,3.493,1.338,0.757,113.199,1.577,547,163,126.870,0.946
937,0.299,1.969,1.068,0.356,0.000,0.998,1361,421,161.565,0.315
938,0.498,3.416,1.780,0.356,90.000,1.609,809,495,101.310,0.315
939,22.193,27.386,7.815,3.616,7.391,8.281,848,672,40.365,5.264
940,0.896,5.385,1.318,0.865,29.518,2.020,1089,708,38.660,1.451
941,0.299,2.154,1.068,0.356,90.000,0.998,233,741,108.435,0.315
942,0.896,5.201,1.483,0.769,125.783,2.020,121,749,128.660,1.199
943,0.299,1.785,0.746,0.510,135.000,0.892,1014,759,135.000,0.631
944,0.995,5.462,1.794,0.706,136.842,2.231,791,937,135.000,1.115
945,0.697,4.570,1.699,0.522,85.490,1.995,794,958,71.565,0.631
946,2.787,6.800,2.640,1.344,175.006,2.857,818,955,173.660,1.577
947,1.194,6.169,1.826,0.833,45.332,2.275,803,961,33.690,1.325
948,1.194,5.462,1.791,0.849,85.557,2.231,813,958,98.130,1.262
949,1.891,5.539,1.809,1.331,52.053,2.116,773,1009,63.435,1.561
950,0.299,2.154,1.068,0.356,90.000,0.998,713,11,108.435,0.315
951,0.299,2.154,1.068,0.356,90.000,0.998,1345,13,108.435,0.315
952,0.299,1.785,0.746,0.510,45.000,0.892,707,21,45.000,0.631
953,0.299,2.154,1.068,0.356,90.000,0.998,865,23,108.435,0.315
954,0.498,2.862,1.046,0.606,45.000,1.338,29,28,45.000,0.892
955,0.299,1.969,1.068,0.356,0.000,0.998,75,35,161.565,0.315
956,0.597,3.308,1.005,0.757,23.745,1.338,869,96,45.000,0.946
957,0.597,3.493,1.005,0.757,156.255,1.338,1249,285,135.000,0.946
958,0.398,2.600,1.424,0.356,0.000,1.301,1255,293,165.964,0.315
959,51.054,54.173,15.381,4.226,155.322,19.254,1266,301,161.862,6.855
960,0.995,4.570,1.569,0.808,59.935,2.020,971,644,51.340,1.199
961,2.588,6.169,2.239,1.472,16.226,2.543,699,653,172.875,1.577
962,1.592,6.093,2.207,0.919,70.220,2.695,1015,698,69.444,1.262
963,0.299,2.154,1.068,0.356,90.000,0.998,929,715,108.435,0.315
964,4.777,11.370,3.060,1.988,93.514,4.113,21,751,94.399,2.681
965,0.299,1.969,1.068,0.356,0.000,0.998,28,763,161.565,0.315
966,1.692,7.170,1.591,1.354,84.820,2.231,149,926,45.000,1.834
967,0.299,2.154,1.068,0.356,90.000,0.998,151,935,108.435,0.315
968,0.299,1.969,1.068,0.356,0.000,0.998,699,15,161.565,0.315
969,0.796,4.754,2.116,0.479,178.212,2.231,817,25,171.870,0.631
970,0.896,5.385,1.720,0.663,95.174,2.231,233,123,98.130,0.946
971,0.299,1.969,1.068,0.356,0.000,0.998,51,155,161.565,0.315
972,0.398,2.785,1.424,0.356,90.000,1.301,65,195,104.036,0.315
973,0.498,3.046,1.046,0.606,135.000,1.338,29,237,135.000,0.892
974,9.156,11.631,3.766,3.096,64.228,4.113,37,447,57.529,3.470
975,0.398,2.416,1.007,0.503,18.435,1.137,1133,486,33.690,0.631
976,1.393,6.093,2.314,0.767,72.045,2.695,1095,564,69.444,0.946
977,0.398,2.600,1.424,0.356,0.000,1.301,1239,577,165.964,0.315
978,0.398,2.600,1.424,0.356,0.000,1.301,430,637,165.964,0.315
979,5.573,11.000,3.082,2.303,44.658,3.851,1080,692,34.992,2.907
980,1.095,3.754,1.265,1.102,140.310,1.577,1149,712,126.870,1.262
981,0.597,3.493,1.005,0.757,113.745,1.338,467,759,135.000,0.946
982,0.299,2.154,1.068,0.356,90.000,0.998,1103,759,108.435,0.315
983,0.398,2.231,0.862,0.588,0.000,0.998,1104,777,161.565,0.631
984,1.194,3.939,1.361,1.117,124.722,1.577,1107,780,126.870,1.262
985,1.891,7.616,2.630,0.915,1.695,2.993,1125,795,161.565,1.262
986,0.398,2.416,0.862,0.588,90.000,0.998,111,820,108.435,0.631
987,0.498,3.046,1.046,0.606,135.000,1.338,125,827,135.000,0.892
988,0.796,3.939,1.266,0.801,175.862,1.609,433,887,168.690,0.946
989,0.299,1.969,1.068,0.356,0.000,0.998,205,891,161.565,0.315
990,0.697,4.570,1.479,0.600,34.099,2.020,435,903,38.660,1.010
991,19.904,18.170,5.807,4.364,35.348,6.388,707,958,32.905,4.908
992,0.299,1.969,1.068,0.356,0.000,0.998,427,995,161.565,0.315
993,0.498,3.046,1.177,0.538,84.848,1.301,809,9,104.036,0.631
994,0.299,1.785,0.746,0.510,135.000,0.892,805,10,135.000,0.631
995,1.294,4.570,1.749,0.942,86.898,1.839,1379,11,120.964,0.946
996,0.498,3.416,1.780,0.356,90.000,1.609,485,13,101.310,0.315
997,0.398,2.600,1.424,0.356,0.000,1.301,723,13,165.964,0.315
998,0.796,3.939,1.372,0.739,88.341,1.609,25,14,101.310,0.946
999,0.398,2.785,1.424,0.356,90.000,1.301,933,16,104.036,0.315
1000,0.299,2.154,1.068,0.356,90.000,0.998,893,19,108.435,0.315
1001,0.498,3.046,1.046,0.606,135.000,1.338,519,21,135.000,0.892
1002,0.299,1.969,1.068,0.356,0.000,0.998,665,21,161.565,0.315
1003,0.896,4.385,1.668,0.684,0.354,1.919,136,23,170.538,0.946
1004,0.995,3.754,1.418,0.894,130.935,1.577,725,23,126.870,1.115
1005,0.299,1.785,0.746,0.510,135.000,0.892,426,27,135.000,0.631
1006,0.597,3.493,1.005,0.757,156.255,1.338,699,37,135.000,0.946
1007,0.796,4.754,1.440,0.704,4.565,1.919,484,41,170.538,0.946
1008,1.393,4.385,1.545,1.148,73.044,1.839,481,48,59.036,1.262
1009,3.483,8.878,3.104,1.429,101.052,3.902,585,47,104.036,1.577
1010,0.299,1.969,1.068,0.356,0.000,0.998,661,49,161.565,0.315
1011,0.299,1.969,1.068,0.356,0.000,0.998,1273,55,161.565,0.315
1012,0.697,2.862,1.106,0.802,120.473,1.338,283,119,135.000,0.946
1013,0.299,1.969,1.068,0.356,0.000,0.998,691,125,161.565,0.315
1014,0.796,4.939,2.301,0.440,85.735,2.297,909,138,74.055,0.631
1015,0.498,2.677,0.796,0.796,0.000,0.998,711,176,108.435,0.892
1016,0.299,2.154,1.068,0.356,90.000,0.998,713,180,108.435,0.315
1017,0.299,1.969,1.068,0.356,0.000,0.998,683,181,161.565,0.315
1018,0.398,2.416,1.007,0.503,161.565,1.137,889,204,146.310,0.631
1019,0.498,2.862,1.046,0.606,45.000,1.338,709,364,45.000,0.892
1020,0.995,4.754,1.548,0.819,146.621,2.020,817,376,141.340,1.199
1021,0.299,1.969,1.068,0.356,0.000,0.998,823,385,161.565,0.315
1022,0.498,2.677,0.796,0.796,0.000,0.998,937,400,108.435,0.892
1023,0.398,2.600,1.424,0.356,0.000,1.301,975,407,165.964,0.315
1024,0.299,2.154,1.068,0.356,90.000,0.998,103,415,108.435,0.315
1025,16.620,21.956,6.571,3.220,36.787,7.525,627,456,33.024,3.814
1026,0.398,2.416,1.007,0.503,108.435,1.137,1182,499,123.690,0.631
1027,22.691,26.864,7.927,3.645,169.380,8.884,574,557,173.884,4.589
1028,0.498,3.046,1.046,0.606,135.000,1.338,853,551,135.000,0.892
1029,1.194,6.539,1.669,0.911,161.403,2.231,865,555,135.000,1.301
1030,0.597,3.493,1.461,0.521,0.000,1.609,319,603,168.690,0.631
1031,0.299,2.154,1.068,0.356,90.000,0.998,1275,651,108.435,0.315
1032,0.597,3.493,1.005,0.757,156.255,1.338,229,663,135.000,0.946
1033,0.896,5.016,1.531,0.745,0.796,1.919,1268,683,170.538,0.946
1034,0.498,3.046,1.046,0.606,45.000,1.338,1025,708,45.000,0.892
1035,7.763,12.970,3.481,2.839,172.901,4.232,1277,718,26.565,3.443
1036,0.498,3.416,1.780,0.356,90.000,1.609,455,725,101.310,0.315
1037,0.697,2.862,1.106,0.802,59.527,1.338,876,744,45.000,0.946
1038,0.299,1.785,0.746,0.510,135.000,0.892,592,847,135.000,0.631
1039,0.995,3.493,1.277,0.992,153.435,1.577,266,861,143.130,0.946
1040,0.995,5.385,1.547,0.819,135.000,2.231,989,905,135.000,1.338
1041,0.299,1.969,1.068,0.356,0.000,0.998,999,913,161.565,0.315
1042,0.299,2.154,1.068,0.356,90.000,0.998,1335,937,108.435,0.315
1043,0.796,3.308,1.250,0.811,7.796,1.411,829,984,153.435,0.946
1044,0.299,1.969,1.068,0.356,0.000,0.998,1209,5,161.565,0.315
1045,0.697,3.939,0.957,0.926,112.500,1.338,1359,11,135.000,0.946
1046,0.597,4.124,1.483,0.513,157.259,1.839,749,13,149.036,0.846
1047,0.299,2.154,1.068,0.356,90.000,0.998,1131,13,108.435,0.315
1048,0.299,1.969,1.068,0.356,0.000,0.998,1147,15,161.565,0.315
1049,0.299,2.154,1.068,0.356,90.000,0.998,65,19,108.435,0.315
1050,7.464,10.739,3.195,2.975,127.658,3.799,464,36,138.366,3.123
1051,3.185,9.031,3.108,1.305,148.461,3.812,783,49,155.556,1.785
1052,3.284,8.432,2.906,1.439,106.658,3.527,1229,67,116.565,1.577
1053,1.194,5.201,2.009,0.757,160.933,2.403,613,241,156.801,0.946
1054,0.697,3.493,1.304,0.680,62.769,1.577,139,320,53.130,0.946
1055,0.299,1.969,1.068,0.356,0.000,0.998,327,593,161.565,0.315
1056,0.299,2.154,1.068,0.356,90.000,0.998,1241,875,108.435,0.315
1057,1.692,5.277,1.980,1.088,71.270,2.275,532,901,56.310,1.454
1058,0.299,2.154,1.068,0.356,90.000,0.998,71,933,108.435,0.315
1059,0.398,2.416,1.007,0.503,161.565,1.137,567,11,146.310,0.631
1060,0.299,1.785,0.746,0.510,45.000,0.892,1342,14,45.000,0.631
1061,0.299,1.969,1.068,0.356,0.000,0.998,1357,13,161.565,0.315
1062,5.076,8.955,2.680,2.412,129.391,3.248,925,17,150.945,2.681
1063,0.398,2.600,1.424,0.356,0.000,1.301,1037,19,165.964,0.315
1064,0.299,1.969,1.068,0.356,0.000,0.998,413,23,161.565,0.315
1065,0.697,3.939,1.510,0.588,125.783,1.839,1375,23,120.964,0.892
1066,0.299,1.969,1.068,0.356,0.000,0.998,1329,45,161.565,0.315
1067,0.299,1.969,1.068,0.356,0.000,0.998,1237,109,161.565,0.315
1068,0.299,1.969,1.068,0.356,0.000,0.998,853,119,161.565,0.315
1069,0.299,1.969,1.068,0.356,0.000,0.998,853,121,161.565,0.315
1070,0.299,2.154,1.068,0.356,90.000,0.998,1383,283,108.435,0.315
1071,3.881,8.585,3.443,1.435,65.940,3.527,1328,296,63.435,1.693
1072,2.389,6.354,2.425,1.254,104.816,2.543,1291,296,119.745,1.577
1073,0.299,2.154,1.068,0.356,90.000,0.998,1347,297,108.435,0.315
1074,1.095,4.015,1.441,0.967,6.880,1.699,1317,327,21.801,1.262
1075,0.398,2.600,1.424,0.356,0.000,1.301,1322,327,165.964,0.315
1076,0.796,3.308,1.276,0.795,70.670,1.411,1339,331,63.435,0.946
1077,0.498,3.046,1.046,0.606,135.000,1.338,1307,333,135.000,0.892
1078,0.498,3.046,1.046,0.606,135.000,1.338,1305,339,135.000,0.892
1079,0.299,2.154,1.068,0.356,90.000,0.998,955,401,108.435,0.315
1080,0.299,2.154,1.068,0.356,90.000,0.998,963,401,108.435,0.315
1081,0.498,3.231,1.780,0.356,0.000,1.609,521,447,168.690,0.315
1082,0.398,2.600,1.424,0.356,0.000,1.301,527,449,165.964,0.315
1083,0.299,2.154,1.068,0.356,90.000,0.998,1379,535,108.435,0.315
1084,0.299,2.154,1.068,0.356,90.000,0.998,601,753,108.435,0.315
1085,0.398,2.600,1.424,0.356,0.000,1.301,1135,873,165.964,0.315
1086,0.299,2.154,1.068,0.356,90.000,0.998,493,931,108.435,0.315
1087,0.796,4.385,1.485,0.682,2.178,1.699,1093,1003,158.199,0.946
1088,0.697,3.939,1.510,0.588,125.783,1.839,1363,5,120.964,0.892
1089,1.095,4.646,1.445,0.965,143.763,1.839,549,11,120.964,1.225
1090,0.299,1.969,1.068,0.356,0.000,0.998,823,29,161.565,0.315
1091,0.498,2.862,0.880,0.720,90.000,1.137,917,31,123.690,0.946
1092,0.498,2.862,0.880,0.720,0.000,1.137,1069,34,146.310,0.946
1093,0.398,2.416,1.007,0.503,161.565,1.137,699,35,146.310,0.631
1094,0.299,1.969,1.068,0.356,0.000,0.998,1107,55,161.565,0.315
1095,0.398,2.231,0.862,0.588,0.000,0.998,902,59,161.565,0.631
1096,0.597,3.677,1.233,0.617,26.565,1.577,1280,86,36.870,0.946
1097,0.498,3.046,1.177,0.538,95.152,1.301,657,261,104.036,0.631
1098,0.299,2.154,1.068,0.356,90.000,0.998,1373,351,108.435,0.315
1099,0.299,1.969,1.068,0.356,0.000,0.998,1115,373,161.565,0.315
1100,1.791,7.247,2.331,0.978,152.412,2.908,411,488,139.399,1.660
1101,0.299,1.785,0.746,0.510,45.000,0.892,1369,503,45.000,0.631
1102,4.379,12.001,3.164,1.762,159.239,3.851,546,507,145.008,2.524
1103,0.995,5.277,1.417,0.894,148.077,1.839,861,513,120.964,1.270
1104,7.265,10.739,3.425,2.701,138.085,3.812,871,514,114.444,3.093
1105,0.299,1.969,1.068,0.356,0.000,0.998,103,549,161.565,0.315
1106,2.189,5.908,1.856,1.502,4.075,2.275,979,562,146.310,1.577
1107,1.194,5.908,1.758,0.865,3.716,2.116,1097,593,153.435,1.262
1108,0.697,3.754,0.988,0.898,135.000,1.338,1259,659,135.000,1.115
1109,0.498,2.862,1.177,0.538,174.848,1.301,684,731,165.964,0.631
1110,0.299,1.969,1.068,0.356,0.000,0.998,683,735,161.565,0.315
1111,0.896,5.201,1.839,0.620,163.506,2.116,691,741,153.435,0.995
1112,0.299,1.969,1.068,0.356,0.000,0.998,695,747,161.565,0.315
1113,2.488,7.616,2.846,1.113,99.327,3.294,563,766,106.699,1.262
1114,0.697,3.939,1.510,0.588,125.783,1.839,567,787,120.964,0.892
1115,0.597,2.677,1.173,0.648,126.870,1.338,754,797,135.000,0.846
1116,3.085,7.877,2.073,1.895,173.840,2.695,569,809,110.556,2.294
1117,0.995,5.201,1.385,0.915,150.065,2.020,575,814,141.340,1.451
1118,4.279,9.585,2.977,1.830,104.810,3.812,569,819,114.444,2.294
1119,1.095,5.016,1.514,0.920,102.620,1.919,965,864,99.462,1.262
1120,0.398,2.416,1.007,0.503,108.435,1.137,1025,881,123.690,0.631
1121,2.687,6.169,2.215,1.545,129.022,2.543,581,919,119.745,1.785
1122,0.896,4.200,1.264,0.903,80.783,1.609,79,932,101.310,1.225
1123,2.090,5.201,1.909,1.394,93.491,2.116,321,946,116.565,1.262
1124,0.299,1.969,1.068,0.356,0.000,0.998,523,967,161.565,0.315
1125,0.398,2.785,1.424,0.356,90.000,1.301,35,970,104.036,0.315
1126,0.597,3.493,1.005,0.757,156.255,1.338,41,983,135.000,0.946
1127,0.299,1.969,1.068,0.356,0.000,0.998,40,987,161.565,0.315
1128,0.299,2.154,1.068,0.356,90.000,0.998,407,1007,108.435,0.315
1129,0.299,2.154,1.068,0.356,90.000,0.998,119,5,108.435,0.315
1130,8.260,15.570,4.296,2.448,127.197,4.897,224,6,104.931,3.472
1131,2.488,7.616,1.999,1.585,136.861,2.714,213,7,144.462,2.208
1132,0.398,2.785,1.424,0.356,90.000,1.301,27,12,104.036,0.315
1133,0.498,3.231,1.780,0.356,0.000,1.609,93,13,168.690,0.315
1134,0.398,2.416,1.007,0.503,71.565,1.137,277,16,56.310,0.631
1135,0.299,1.785,0.746,0.510,45.000,0.892,99,17,45.000,0.631
1136,0.398,2.231,0.862,0.588,0.000,0.998,94,17,161.565,0.631
1137,5.175,14.570,3.738,1.763,123.594,4.908,121,17,135.000,2.504
1138,0.299,2.154,1.068,0.356,90.000,0.998,197,17,108.435,0.315
1139,1.791,5.462,2.263,1.008,23.928,2.543,551,21,29.745,1.262
1140,0.995,4.570,1.411,0.898,15.356,1.839,161,22,30.964,1.262
1141,0.299,1.785,0.746,0.510,135.000,0.892,138,19,135.000,0.631
1142,0.398,2.600,1.424,0.356,0.000,1.301,175,19,165.964,0.315
1143,0.796,4.385,1.186,0.855,14.405,1.609,543,21,168.690,0.946
1144,3.682,9.477,3.182,1.473,138.289,3.679,139,22,149.036,1.975
1145,0.299,2.154,1.068,0.356,90.000,0.998,149,23,108.435,0.315
1146,1.095,4.831,1.526,0.913,58.591,1.839,109,30,30.964,1.270
1147,0.299,1.969,1.068,0.356,0.000,0.998,116,25,161.565,0.315
1148,0.498,3.046,1.177,0.538,84.848,1.301,55,26,104.036,0.631
1149,0.398,2.231,0.862,0.588,0.000,0.998,64,27,161.565,0.631
1150,2.090,5.908,2.003,1.329,43.312,2.275,54,38,56.310,1.704
1151,2.787,9.401,2.716,1.306,168.719,3.398,64,35,158.199,1.893
1152,0.299,1.969,1.068,0.356,0.000,0.998,73,33,161.565,0.315
1153,0.796,4.939,1.424,0.712,149.036,2.020,155,33,141.340,1.199
1154,1.990,6.169,1.734,1.462,18.698,2.231,14,35,171.870,1.794
1155,1.493,8.062,2.535,0.750,16.483,3.294,89,38,16.699,1.262
1156,0.498,2.862,1.177,0.538,174.848,1.301,9,35,165.964,0.631
1157,0.597,3.493,1.005,0.757,113.745,1.338,1097,41,135.000,0.946
1158,0.299,1.969,1.068,0.356,0.000,0.998,1101,41,161.565,0.315
1159,1.393,5.016,1.472,1.205,47.297,1.839,250,72,30.964,1.561
1160,1.095,3.569,1.422,0.980,131.028,1.577,256,69,126.870,1.115
1161,0.299,2.154,1.068,0.356,90.000,0.998,153,95,108.435,0.315
1162,6.369,12.632,3.554,2.282,175.787,4.517,882,117,167.905,2.524
1163,1.692,8.062,2.433,0.885,64.678,3.107,296,142,66.038,1.270
1164,0.299,2.154,1.068,0.356,90.000,0.998,1337,135,108.435,0.315
1165,0.597,3.493,1.461,0.521,0.000,1.609,55,139,168.690,0.631
1166,0.597,2.862,1.101,0.691,45.000,1.338,47,152,45.000,0.892
1167,0.299,1.969,1.068,0.356,0.000,0.998,11,169,161.565,0.315
1168,0.299,1.785,0.746,0.510,45.000,0.892,394,222,45.000,0.631
1169,0.299,2.154,1.068,0.356,90.000,0.998,355,241,108.435,0.315
1170,0.398,2.416,1.007,0.503,18.435,1.137,1271,272,33.690,0.631
1171,0.498,2.862,1.046,0.606,45.000,1.338,427,282,45.000,0.892
1172,0.299,1.785,0.746,0.510,135.000,0.892,234,315,135.000,0.631
1173,0.299,2.154,1.068,0.356,90.000,0.998,399,357,108.435,0.315
1174,4.379,7.986,2.594,2.149,140.851,3.123,243,365,135.000,2.208
1175,2.687,7.693,2.187,1.564,108.488,2.993,67,391,108.435,2.082
1176,2.687,9.662,3.210,1.066,135.648,4.015,907,395,135.000,1.561
1177,0.299,2.154,1.068,0.356,90.000,0.998,1245,445,108.435,0.315
1178,0.896,3.308,1.236,0.922,159.699,1.411,468,449,153.435,0.946
1179,9.156,13.786,5.282,2.207,106.366,5.509,373,466,113.629,2.659
1180,1.592,6.539,1.967,1.031,32.509,2.464,340,472,39.806,1.451
1181,1.194,4.831,1.833,0.830,33.366,2.231,1117,495,45.000,1.199
1182,0.995,6.201,2.755,0.460,90.859,2.857,1117,496,96.340,0.631
1183,1.692,4.831,1.826,1.179,67.712,2.020,298,510,51.340,1.262
1184,0.995,3.308,1.251,1.013,0.000,1.411,1119,508,153.435,0.946
1185,0.299,2.154,1.068,0.356,90.000,0.998,299,517,108.435,0.315
1186,1.095,4.570,1.764,0.790,113.745,2.116,1125,517,116.565,0.946
1187,0.299,2.154,1.068,0.356,90.000,0.998,291,519,108.435,0.315
1188,4.478,9.216,3.320,1.718,17.249,3.597,599,572,37.875,1.989
1189,9.853,16.016,5.645,2.222,138.390,6.388,273,569,147.095,2.677
1190,0.498,3.416,1.780,0.356,90.000,1.609,611,573,101.310,0.315
1191,0.498,2.862,0.880,0.720,90.000,1.137,272,589,123.690,0.946
1192,0.398,2.785,1.424,0.356,90.000,1.301,247,593,104.036,0.315
1193,0.299,1.969,1.068,0.356,0.000,0.998,327,597,161.565,0.315
1194,4.080,9.923,3.497,1.486,36.472,4.040,236,606,38.660,1.830
1195,17.118,30.771,8.120,2.684,39.163,9.906,237,618,37.235,3.861
1196,0.697,3.939,1.180,0.752,0.000,1.609,1165,603,168.690,0.946
1197,1.095,4.385,1.374,1.015,91.950,1.699,239,625,111.801,1.224
1198,0.398,2.416,1.007,0.503,108.435,1.137,230,627,123.690,0.631
1199,0.697,4.308,1.477,0.601,107.769,1.839,231,633,120.964,0.946
1200,53.742,52.758,10.467,6.537,126.473,14.964,213,677,124.695,8.617
1201,1.791,5.462,2.066,1.104,65.301,2.403,223,717,66.801,1.262
1202,1.393,5.201,2.012,0.882,108.937,2.403,1379,781,113.199,0.946
1203,1.990,6.093,2.126,1.192,36.744,2.677,877,809,45.000,1.552
1204,0.995,5.016,1.616,0.784,9.612,1.995,767,922,18.435,1.262
1205,0.299,2.154,1.068,0.356,90.000,0.998,405,923,108.435,0.315
1206,0.299,1.969,1.068,0.356,0.000,0.998,85,951,161.565,0.315
1207,0.299,1.785,0.746,0.510,45.000,0.892,105,957,45.000,0.631
1208,1.294,4.461,1.318,1.250,90.000,1.609,89,958,101.310,1.552
1209,2.886,7.877,2.120,1.733,124.519,2.714,115,959,125.538,1.893
1210,14.132,22.740,5.084,3.539,162.793,6.380,96,965,171.469,4.797
1211,1.095,4.570,1.453,0.960,72.391,1.839,123,966,59.036,1.262
1212,0.299,1.969,1.068,0.356,0.000,0.998,1343,961,161.565,0.315
1213,0.299,1.969,1.068,0.356,0.000,0.998,26,969,161.565,0.315
1214,0.299,1.969,1.068,0.356,0.000,0.998,341,7,161.565,0.315
1215,0.498,3.046,1.046,0.606,45.000,1.338,735,12,45.000,0.892
1216,0.597,3.493,1.643,0.463,7.466,1.699,637,13,21.801,0.631
1217,0.398,2.600,1.424,0.356,0.000,1.301,1343,13,165.964,0.315
1218,0.498,2.862,1.177,0.538,5.152,1.301,652,15,165.964,0.631
1219,0.299,1.969,1.068,0.356,0.000,0.998,1381,15,161.565,0.315
1220,0.299,1.969,1.068,0.356,0.000,0.998,455,17,161.565,0.315
1221,0.498,3.046,1.046,0.606,135.000,1.338,491,17,135.000,0.892
1222,0.299,1.969,1.068,0.356,0.000,0.998,629,21,161.565,0.315
1223,0.299,1.969,1.068,0.356,0.000,0.998,763,25,161.565,0.315
1224,6.767,14.939,4.522,1.906,123.711,4.928,1185,70,129.806,2.625
1225,0.398,2.416,1.007,0.503,161.565,1.137,169,157,146.310,0.631
1226,1.592,6.616,2.214,0.916,94.202,2.543,933,233,97.125,1.262
1227,5.275,8.770,3.122,2.151,171.264,3.398,28,245,158.199,2.524
1228,15.227,22.186,5.088,3.810,170.435,6.068,269,265,152.103,4.578
1229,0.299,1.969,1.068,0.356,0.000,0.998,815,267,161.565,0.315
1230,0.498,3.416,1.780,0.356,90.000,1.609,813,271,101.310,0.315
1231,0.498,3.046,1.046,0.606,45.000,1.338,1311,390,45.000,0.892
1232,0.299,1.969,1.068,0.356,0.000,0.998,75,391,161.565,0.315
1233,6.270,12.632,3.595,2.220,118.490,4.244,1353,468,131.987,3.005
1234,0.498,3.046,1.046,0.606,135.000,1.338,121,499,135.000,0.892
1235,0.896,4.385,1.624,0.702,10.278,1.839,1013,564,30.964,0.946
1236,3.185,8.062,2.587,1.567,127.806,3.155,359,613,126.870,2.116
1237,0.597,3.493,1.005,0.757,156.255,1.338,369,613,135.000,0.946
1238,0.299,1.969,1.068,0.356,0.000,0.998,1273,643,161.565,0.315
1239,7.265,11.370,4.144,2.232,169.345,4.394,259,655,158.962,2.524
1240,0.697,3.754,0.988,0.898,135.000,1.338,1013,683,135.000,1.115
1241,0.299,2.154,1.068,0.356,90.000,0.998,471,756,108.435,0.315
1242,0.299,1.969,1.068,0.356,0.000,0.998,1169,769,161.565,0.315
1243,0.398,2.416,1.007,0.503,161.565,1.137,19,875,146.310,0.631
1244,5.374,13.862,3.483,1.964,33.824,4.113,989,892,32.471,2.587
1245,0.896,3.569,1.478,0.772,135.000,1.577,979,905,126.870,0.892
1246,20.203,24.525,5.939,4.331,105.179,7.584,637,1008,106.928,5.543
1247,2.588,6.354,2.536,1.299,165.147,2.695,612,1029,159.444,1.485
1248,0.697,5.016,1.364,0.650,174.796,1.919,599,1033,170.538,0.946
1249,0.697,2.862,1.310,0.677,171.650,1.411,617,1034,153.435,0.631
1250,0.498,3.231,1.780,0.356,0.000,1.609,403,9,168.690,0.315
1251,0.299,2.154,1.068,0.356,90.000,0.998,1031,11,108.435,0.315
1252,0.299,1.785,0.746,0.510,135.000,0.892,553,12,135.000,0.631
1253,0.299,2.154,1.068,0.356,90.000,0.998,1019,14,108.435,0.315
1254,0.597,2.862,1.101,0.691,135.000,1.338,641,19,135.000,0.892
1255,1.095,5.462,1.462,0.953,78.787,1.919,1285,58,99.462,1.262
1256,1.095,4.200,1.380,1.010,64.993,1.609,1337,66,101.310,1.225
1257,0.597,3.939,1.562,0.487,147.971,1.839,1352,79,149.036,0.787
1258,2.986,6.354,2.394,1.588,140.582,2.714,1035,95,144.462,1.785
1259,7.663,13.078,3.338,2.923,147.778,4.484,1021,113,129.289,3.319
1260,0.299,2.154,1.068,0.356,90.000,0.998,1345,149,108.435,0.315
1261,0.697,3.939,1.265,0.701,157.500,1.577,384,233,143.130,0.946
