 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
3613,0.299,2.154,1.068,0.356,90.000,0.998,607,987,108.435,0.315
3614,0.299,2.154,1.068,0.356,90.000,0.998,1101,995,108.435,0.315
3615,0.299,2.154,1.068,0.356,90.000,0.998,95,1033,108.435,0.315
3616,0.796,5.309,2.848,0.356,90.000,2.543,369,4,97.125,0.315
3617,0.498,2.677,0.796,0.796,0.000,0.998,425,6,108.435,0.892
3618,0.498,3.046,1.046,0.606,45.000,1.338,575,10,45.000,0.892
3619,0.498,3.046,1.177,0.538,95.152,1.301,669,7,104.036,0.631
3620,0.498,3.416,1.780,0.356,90.000,1.609,893,7,101.310,0.315
3621,0.498,2.862,1.046,0.606,45.000,1.338,1351,10,45.000,0.892
3622,0.597,3.123,1.078,0.705,0.000,1.301,333,9,165.964,0.946
3623,0.299,2.154,1.068,0.356,90.000,0.998,879,8,108.435,0.315
3624,2.588,6.169,2.002,1.646,105.401,2.297,626,11,105.945,1.893
3625,0.299,2.154,1.068,0.356,90.000,0.998,335,12,108.435,0.315
3626,2.588,6.616,2.396,1.375,172.809,2.601,344,14,165.964,1.577
3627,0.498,2.677,0.796,0.796,0.000,0.998,793,14,108.435,0.892
3628,0.597,3.493,1.511,0.503,4.731,1.609,796,15,168.690,0.631
3629,0.796,4.385,1.155,0.878,90.000,1.609,377,15,101.310,1.262
3630,0.597,3.493,1.511,0.503,175.269,1.609,334,17,168.690,0.631
3631,0.299,1.969,1.068,0.356,0.000,0.998,13,19,161.565,0.315
3632,0.498,3.308,1.161,0.546,64.330,1.411,361,23,63.435,0.798
3633,1.095,5.201,1.680,0.830,94.731,2.231,591,19,98.130,0.946
3634,0.398,2.785,1.424,0.356,90.000,1.301,423,22,104.036,0.315
3635,0.299,1.969,1.068,0.356,0.000,0.998,283,25,161.565,0.315
3636,1.194,4.831,1.573,0.966,101.886,1.919,393,30,99.462,1.262
3637,0.299,1.969,1.068,0.356,0.000,0.998,377,31,161.565,0.315
3638,0.896,5.385,1.720,0.663,5.174,2.231,385,37,171.870,0.946
3639,0.697,4.124,1.849,0.480,176.058,1.919,1264,39,170.538,0.631
3640,1.791,6.169,1.743,1.309,165.089,2.231,65,39,135.000,1.834
3641,0.299,1.969,1.068,0.356,0.000,0.998,410,45,161.565,0.315
3642,2.588,7.693,2.387,1.380,105.639,2.993,45,49,108.435,1.834
3643,0.299,1.969,1.068,0.356,0.000,0.998,1336,63,161.565,0.315
3644,0.896,4.831,1.881,0.606,135.000,2.231,507,87,135.000,0.892
3645,1.791,7.062,2.149,1.061,48.432,2.714,1219,100,54.462,1.552
3646,0.597,4.047,2.136,0.356,90.000,1.919,11,141,99.462,0.315
3647,0.498,3.231,1.780,0.356,0.000,1.609,269,141,168.690,0.315
3648,0.299,2.154,1.068,0.356,90.000,0.998,589,143,108.435,0.315
3649,0.299,1.969,1.068,0.356,0.000,0.998,77,149,161.565,0.315
3650,0.697,4.308,1.477,0.601,17.769,1.839,1377,152,30.964,0.946
3651,1.393,6.169,2.417,0.734,25.989,2.714,1363,156,35.538,1.113
3652,0.299,2.154,1.068,0.356,90.000,0.998,77,152,108.435,0.315
3653,0.299,1.969,1.068,0.356,0.000,0.998,913,171,161.565,0.315
3654,0.896,3.939,1.208,0.944,166.051,1.577,1320,175,143.130,1.262
3655,0.398,2.231,0.862,0.588,0.000,0.998,1326,179,161.565,0.631
3656,0.498,2.862,0.880,0.720,90.000,1.137,704,181,123.690,0.946
3657,0.498,3.416,1.780,0.356,90.000,1.609,1113,191,101.310,0.315
3658,1.095,3.754,1.431,0.974,0.000,1.609,1020,205,168.690,0.946
3659,0.299,1.969,1.068,0.356,0.000,0.998,1265,205,161.565,0.315
3660,0.597,3.308,1.078,0.705,90.000,1.301,971,208,104.036,0.946
3661,0.597,3.677,1.511,0.503,85.269,1.609,767,244,101.310,0.631
3662,0.896,5.385,1.472,0.775,45.000,2.231,755,252,45.000,1.338
3663,0.597,3.308,1.078,0.705,90.000,1.301,739,251,104.036,0.946
3664,2.488,8.432,2.598,1.220,171.325,3.597,729,255,164.745,1.556
3665,0.398,2.785,1.424,0.356,90.000,1.301,707,259,104.036,0.315
3666,1.095,4.124,1.521,0.917,159.006,1.839,698,263,149.036,0.946
3667,0.896,4.200,1.230,0.927,7.628,1.609,681,267,168.690,1.262
3668,0.498,2.862,1.177,0.538,174.848,1.301,709,267,165.964,0.631
3669,0.299,1.969,1.068,0.356,0.000,0.998,489,301,161.565,0.315
3670,2.189,9.401,2.997,0.930,76.171,3.812,127,320,65.556,1.430
3671,0.498,3.046,1.046,0.606,135.000,1.338,131,313,135.000,0.892
3672,7.265,10.816,3.619,2.556,161.150,4.209,1345,323,167.005,2.800
3673,0.697,3.939,1.383,0.641,90.000,1.609,359,324,101.310,0.946
3674,0.398,2.231,0.862,0.588,0.000,0.998,1036,325,161.565,0.631
3675,0.299,1.969,1.068,0.356,0.000,0.998,1333,325,161.565,0.315
3676,0.299,2.154,1.068,0.356,90.000,0.998,817,333,108.435,0.315
3677,1.393,4.646,1.832,0.968,2.440,1.995,1041,339,18.435,0.946
3678,0.697,3.939,1.213,0.732,43.637,1.577,271,349,53.130,0.946
3679,0.299,1.969,1.068,0.356,0.000,0.998,1007,347,161.565,0.315
3680,0.498,3.046,1.177,0.538,84.848,1.301,199,355,104.036,0.631
3681,0.299,1.785,0.746,0.510,135.000,0.892,1142,411,135.000,0.631
3682,0.597,3.123,1.078,0.705,0.000,1.301,1161,421,165.964,0.946
3683,4.877,9.139,2.811,2.209,139.264,3.597,1169,423,127.875,2.524
3684,11.345,14.047,4.483,3.222,105.096,4.826,373,438,101.310,3.786
3685,0.299,1.969,1.068,0.356,0.000,0.998,1199,439,161.565,0.315
3686,0.498,3.046,1.046,0.606,45.000,1.338,1359,444,45.000,0.892
3687,1.095,4.015,1.217,1.145,33.401,1.577,1223,454,36.870,1.262
3688,1.095,3.939,1.309,1.065,126.870,1.577,1283,485,126.870,1.262
3689,0.398,2.600,1.424,0.356,0.000,1.301,1004,535,165.964,0.315
3690,1.194,4.939,2.190,0.694,90.000,2.231,1007,538,98.130,0.631
3691,0.299,1.969,1.068,0.356,0.000,0.998,1382,545,161.565,0.315
3692,0.597,3.493,1.461,0.521,0.000,1.609,877,557,168.690,0.631
3693,0.697,4.385,1.384,0.641,129.608,1.839,945,593,120.964,1.050
3694,0.299,2.154,1.068,0.356,90.000,0.998,449,603,108.435,0.315
3695,0.299,1.969,1.068,0.356,0.000,0.998,1305,641,161.565,0.315
3696,0.299,1.785,0.746,0.510,135.000,0.892,1376,657,135.000,0.631
3697,2.389,9.216,2.543,1.196,137.845,3.123,765,691,135.000,1.785
3698,1.194,3.677,1.424,1.068,90.000,1.577,447,745,126.870,0.946
3699,0.398,2.416,1.007,0.503,161.565,1.137,13,753,146.310,0.631
3700,0.299,2.154,1.068,0.356,90.000,0.998,453,753,108.435,0.315
3701,0.398,2.416,1.007,0.503,108.435,1.137,447,755,123.690,0.631
3702,17.317,21.663,6.438,3.425,71.455,7.425,13,779,77.735,4.333
3703,3.384,9.292,2.091,2.060,56.815,2.908,437,766,77.471,2.398
3704,2.687,6.616,2.584,1.324,56.310,2.714,446,766,35.538,1.552
3705,0.498,2.862,1.046,0.606,45.000,1.338,543,770,45.000,0.892
3706,0.597,3.493,1.037,0.733,59.679,1.338,765,786,45.000,0.946
3707,0.299,1.785,0.746,0.510,135.000,0.892,1174,783,135.000,0.631
3708,1.393,4.124,1.717,1.033,97.161,1.839,1029,805,120.964,0.946
3709,0.398,2.231,0.862,0.588,0.000,0.998,1038,809,161.565,0.631
3710,1.095,3.939,1.414,0.986,45.000,1.785,16,824,45.000,1.262
3711,0.398,2.416,0.862,0.588,90.000,0.998,9,828,108.435,0.631
3712,0.299,1.969,1.068,0.356,0.000,0.998,1341,855,161.565,0.315
3713,1.891,5.016,1.654,1.455,160.435,2.020,1029,863,128.660,1.577
3714,1.393,6.985,1.538,1.153,46.737,2.464,533,903,50.194,1.785
3715,0.398,2.416,0.862,0.588,90.000,0.998,319,904,108.435,0.631
3716,0.299,1.785,0.746,0.510,135.000,0.892,533,904,135.000,0.631
3717,0.697,2.862,1.106,0.802,120.473,1.338,17,913,135.000,0.946
3718,0.299,2.154,1.068,0.356,90.000,0.998,1187,933,108.435,0.315
3719,2.488,6.431,2.037,1.555,165.789,2.543,638,939,172.875,1.834
3720,2.389,5.908,1.779,1.709,45.003,2.231,1279,942,45.000,1.893
3721,0.299,1.969,1.068,0.356,0.000,0.998,25,939,161.565,0.315
3722,1.393,4.646,1.447,1.226,75.128,1.699,1379,939,111.801,1.552
3723,0.398,2.416,1.007,0.503,108.435,1.137,32,943,123.690,0.631
3724,10.151,21.740,4.868,2.655,26.512,6.685,1337,956,19.290,3.800
3725,0.299,1.969,1.068,0.356,0.000,0.998,1355,945,161.565,0.315
3726,0.896,3.939,1.275,0.895,164.518,1.609,1365,945,168.690,0.946
3727,14.630,22.109,4.853,3.838,130.073,6.222,463,947,120.466,4.797
3728,0.597,3.308,1.294,0.587,136.950,1.577,1288,947,143.130,0.892
3729,0.398,2.416,1.007,0.503,71.565,1.137,861,952,56.310,0.631
3730,0.398,2.600,1.424,0.356,0.000,1.301,1275,955,165.964,0.315
3731,2.389,5.647,1.847,1.647,143.045,2.275,1313,956,146.310,1.577
3732,0.498,2.862,1.177,0.538,5.152,1.301,834,959,165.964,0.631
3733,14.232,17.571,5.939,3.051,79.384,6.890,1306,987,74.055,3.155
3734,0.299,2.154,1.068,0.356,90.000,0.998,1301,969,108.435,0.315
3735,0.498,3.046,1.177,0.538,95.152,1.301,1317,976,104.036,0.631
3736,0.597,3.493,1.461,0.521,0.000,1.609,1045,979,168.690,0.631
3737,0.299,2.154,1.068,0.356,90.000,0.998,45,985,108.435,0.315
3738,0.398,2.600,1.424,0.356,0.000,1.301,601,987,165.964,0.315
3739,0.299,1.969,1.068,0.356,0.000,0.998,597,989,161.565,0.315
3740,0.299,1.969,1.068,0.356,0.000,0.998,1305,989,161.565,0.315
3741,0.498,2.862,1.177,0.538,174.848,1.301,590,997,165.964,0.631
3742,0.498,2.862,1.177,0.538,5.152,1.301,1317,1001,165.964,0.631
3743,0.697,3.754,1.329,0.667,55.901,1.577,1324,1008,36.870,0.962
3744,1.294,5.277,1.723,0.956,45.554,2.116,1269,14,63.435,1.325
3745,0.398,2.416,1.007,0.503,161.565,1.137,489,9,146.310,0.631
3746,0.697,3.939,1.750,0.507,13.283,1.839,1225,15,30.964,0.689
3747,0.299,1.969,1.068,0.356,0.000,0.998,739,17,161.565,0.315
3748,1.194,4.385,1.523,0.998,61.174,1.839,899,22,59.036,1.262
3749,0.498,3.046,1.046,0.606,45.000,1.338,1087,20,45.000,0.892
3750,0.597,3.493,1.233,0.617,26.565,1.577,1179,20,36.870,0.946
3751,5.772,12.415,3.428,2.144,168.906,3.851,1239,17,124.992,2.887
3752,0.498,3.231,1.780,0.356,0.000,1.609,1189,19,168.690,0.315
3753,0.398,2.785,1.424,0.356,90.000,1.301,1327,20,104.036,0.315
3754,1.095,5.462,1.426,0.977,110.593,2.020,732,23,128.660,1.451
3755,0.398,2.231,0.862,0.588,0.000,0.998,1042,23,161.565,0.631
3756,0.299,2.154,1.068,0.356,90.000,0.998,1323,23,108.435,0.315
3757,0.498,3.231,1.780,0.356,0.000,1.609,1181,35,168.690,0.315
3758,0.697,3.939,1.487,0.596,115.558,1.839,867,45,120.964,0.846
3759,2.189,6.093,1.712,1.629,11.310,2.231,251,55,135.000,1.577
3760,0.498,2.677,0.796,0.796,0.000,0.998,569,56,108.435,0.892
3761,3.682,9.585,3.363,1.394,156.664,4.101,241,67,157.380,1.834
3762,4.678,12.785,4.055,1.469,48.467,4.732,563,84,36.870,1.959
3763,0.896,5.201,1.642,0.694,121.502,2.231,772,81,135.000,1.199
3764,1.791,6.354,1.874,1.217,3.964,2.403,576,88,23.199,1.485
3765,0.498,2.862,1.046,0.606,45.000,1.338,583,92,45.000,0.892
3766,2.090,9.955,3.250,0.819,83.460,4.209,847,102,77.005,1.297
3767,0.697,3.123,1.346,0.659,41.579,1.577,1036,92,36.870,0.892
3768,1.791,4.831,1.567,1.456,82.982,1.839,1092,94,120.964,1.577
3769,6.867,11.631,3.386,2.582,123.506,3.990,683,99,108.435,3.123
3770,0.299,1.785,0.746,0.510,135.000,0.892,1094,100,135.000,0.631
3771,2.986,10.663,3.321,1.145,90.351,3.990,577,115,71.565,1.771
3772,0.299,1.785,0.746,0.510,45.000,0.892,586,106,45.000,0.631
3773,1.493,4.308,1.780,1.068,0.000,1.839,273,105,149.036,0.946
3774,0.299,2.154,1.068,0.356,90.000,0.998,1037,105,108.435,0.315
3775,0.896,4.831,1.385,0.823,132.618,1.839,301,111,120.964,1.115
3776,1.095,3.939,1.204,1.157,18.435,1.577,941,111,143.130,1.262
3777,0.896,3.754,1.396,0.817,123.401,1.577,285,113,126.870,0.988
3778,3.583,11.631,3.243,1.407,98.149,3.838,577,116,99.462,2.052
3779,0.299,2.154,1.068,0.356,90.000,0.998,581,116,108.435,0.315
3780,1.294,4.831,1.746,0.944,29.767,2.116,319,124,26.565,1.262
3781,0.398,2.600,1.424,0.356,0.000,1.301,585,121,165.964,0.315
3782,1.692,6.800,1.971,1.093,118.997,2.464,1039,124,129.806,1.465
3783,0.796,5.309,2.848,0.356,90.000,2.543,33,125,97.125,0.315
3784,0.299,1.785,0.746,0.510,135.000,0.892,481,134,135.000,0.631
3785,0.299,1.785,0.746,0.510,135.000,0.892,1206,153,135.000,0.631
3786,0.896,3.939,1.442,0.791,82.662,1.609,1201,156,101.310,0.946
3787,6.668,11.185,3.488,2.434,164.321,4.149,583,168,171.254,3.065
3788,0.896,4.385,1.435,0.795,48.291,1.839,503,172,59.036,1.115
3789,1.692,8.770,2.450,0.879,81.834,3.527,409,184,79.695,1.444
3790,0.299,1.969,1.068,0.356,0.000,0.998,497,173,161.565,0.315
3791,0.299,2.154,1.068,0.356,90.000,0.998,1209,173,108.435,0.315
3792,0.299,2.154,1.068,0.356,90.000,0.998,391,176,108.435,0.315
3793,0.299,1.969,1.068,0.356,0.000,0.998,1227,177,161.565,0.315
3794,4.478,11.924,3.021,1.888,43.478,3.597,583,190,37.875,2.454
3795,0.398,2.785,1.424,0.356,90.000,1.301,39,187,104.036,0.315
3796,5.872,15.124,4.222,1.771,147.035,5.518,1325,195,149.036,2.625
3797,1.493,7.093,2.675,0.711,86.820,3.170,877,195,95.711,0.946
3798,9.853,17.648,5.193,2.416,172.494,6.068,1330,225,171.027,3.432
3799,2.090,8.139,1.773,1.501,40.535,2.714,621,230,35.538,1.893
3800,1.791,5.462,2.078,1.098,142.018,2.464,1293,233,129.806,1.270
3801,0.398,2.785,1.424,0.356,90.000,1.301,65,234,104.036,0.315
3802,0.299,1.969,1.068,0.356,0.000,0.998,509,237,161.565,0.315
3803,0.995,3.754,1.297,0.977,47.746,1.577,479,249,53.130,1.115
3804,1.095,5.647,1.690,0.825,154.685,2.403,1309,249,156.801,1.262
3805,0.995,5.201,1.385,0.915,29.935,2.020,597,254,38.660,1.451
3806,0.299,2.154,1.068,0.356,90.000,0.998,593,251,108.435,0.315
3807,2.389,7.247,1.918,1.586,29.179,2.543,1319,261,29.745,1.893
3808,0.796,4.939,1.739,0.583,166.968,2.116,1311,261,153.435,0.946
3809,0.398,2.785,1.424,0.356,90.000,1.301,1327,261,104.036,0.315
3810,2.588,7.801,2.083,1.582,34.395,2.714,645,270,35.538,2.012
3811,3.085,7.693,3.118,1.260,146.905,3.353,530,265,138.814,1.604
3812,1.493,5.462,1.796,1.058,171.864,2.231,1328,267,171.870,1.262
3813,0.597,3.493,1.184,0.642,90.000,1.411,1337,266,116.565,0.946
3814,0.299,2.154,1.068,0.356,90.000,0.998,619,277,108.435,0.315
3815,0.896,5.016,1.490,0.765,96.836,1.919,805,285,99.462,1.262
3816,0.299,1.969,1.068,0.356,0.000,0.998,1171,289,161.565,0.315
3817,1.891,6.724,2.693,0.894,85.822,2.857,635,292,96.340,0.946
3818,0.398,2.416,0.862,0.588,90.000,0.998,805,292,108.435,0.631
3819,3.881,11.631,3.153,1.567,27.351,3.812,792,300,24.444,2.231
3820,0.597,3.493,1.511,0.503,4.731,1.609,808,295,168.690,0.631
3821,0.896,3.754,1.480,0.771,32.962,1.839,513,302,30.964,0.946
3822,0.697,3.493,1.466,0.605,4.308,1.609,806,299,168.690,0.631
3823,0.498,2.862,0.880,0.720,0.000,1.137,813,300,146.310,0.946
3824,1.493,4.461,1.578,1.205,112.986,1.839,535,302,120.964,1.552
3825,0.398,2.785,1.424,0.356,90.000,1.301,635,302,104.036,0.315
3826,0.299,1.785,0.746,0.510,135.000,0.892,1170,305,135.000,0.631
3827,1.095,4.461,1.677,0.831,136.982,1.839,637,306,120.964,1.115
3828,0.498,3.046,1.046,0.606,135.000,1.338,643,311,135.000,0.892
3829,0.498,2.862,1.177,0.538,5.152,1.301,654,317,165.964,0.631
3830,2.090,6.985,2.339,1.138,20.095,2.601,659,321,14.036,1.552
3831,0.498,2.862,0.880,0.720,0.000,1.137,1297,324,146.310,0.946
3832,0.796,4.570,1.660,0.611,157.263,2.116,1304,327,153.435,0.946
3833,0.498,3.046,1.177,0.538,84.848,1.301,65,331,104.036,0.631
3834,0.299,2.154,1.068,0.356,90.000,0.998,1291,331,108.435,0.315
3835,0.796,4.200,1.222,0.829,161.442,1.577,703,363,143.130,0.946
3836,2.886,6.692,2.421,1.518,33.112,2.695,693,372,20.556,1.750
3837,4.478,8.585,2.642,2.158,38.897,2.976,539,382,32.005,2.454
3838,2.488,9.585,3.015,1.051,113.761,3.597,621,377,127.875,1.777
3839,0.896,3.939,1.191,0.958,54.217,1.577,25,382,53.130,0.946
3840,0.697,3.308,1.060,0.837,17.769,1.338,129,388,45.000,0.946
3841,0.398,2.600,1.424,0.356,0.000,1.301,549,385,165.964,0.315
3842,0.299,1.785,0.746,0.510,135.000,0.892,630,389,135.000,0.631
3843,1.393,4.570,1.642,1.080,66.649,2.020,1293,394,51.340,1.262
3844,0.498,2.677,0.796,0.796,0.000,0.998,1303,390,108.435,0.892
3845,3.384,7.431,2.922,1.474,54.108,3.155,978,405,53.130,1.816
3846,1.095,5.201,1.507,0.925,169.977,1.919,987,397,170.538,0.946
3847,0.398,2.231,1.007,0.503,18.435,1.137,1025,413,33.690,0.631
3848,3.085,6.985,2.264,1.735,34.217,2.714,1254,416,35.538,1.893
3849,0.398,2.231,0.862,0.588,0.000,0.998,1266,413,161.565,0.631
3850,3.583,9.216,3.316,1.376,175.050,3.838,1206,419,170.538,1.893
3851,13.037,18.986,5.973,2.779,175.181,6.504,1040,423,165.964,3.470
3852,1.294,6.093,1.975,0.834,16.816,2.403,133,424,23.199,1.197
3853,4.678,14.678,3.273,1.820,8.562,4.658,1013,428,28.301,2.839
3854,0.498,2.862,1.177,0.538,174.848,1.301,748,425,165.964,0.631
3855,1.493,4.646,1.898,1.002,35.783,2.020,1066,430,38.660,1.225
3856,0.697,4.308,1.477,0.601,17.769,1.839,965,430,30.964,0.946
3857,1.791,6.093,2.405,0.948,164.682,2.695,774,429,159.444,1.197
3858,0.299,2.154,1.068,0.356,90.000,0.998,993,429,108.435,0.315
3859,0.299,2.154,1.068,0.356,90.000,0.998,865,435,108.435,0.315
3860,1.493,5.462,1.911,0.995,160.303,2.403,373,443,156.801,1.262
3861,0.498,3.046,1.046,0.606,135.000,1.338,749,463,135.000,0.892
3862,0.299,1.969,1.068,0.356,0.000,0.998,197,485,161.565,0.315
3863,5.474,11.294,4.465,1.561,83.759,4.394,743,506,68.962,1.829
3864,2.189,7.801,2.191,1.272,41.623,2.976,733,526,32.005,1.898
3865,0.697,4.124,1.180,0.752,90.000,1.609,407,529,101.310,0.946
3866,0.299,2.154,1.068,0.356,90.000,0.998,445,541,108.435,0.315
3867,1.095,3.939,1.652,0.844,90.000,1.699,876,609,111.801,0.946
3868,0.299,1.785,0.746,0.510,135.000,0.892,873,612,135.000,0.631
3869,0.299,1.969,1.068,0.356,0.000,0.998,531,613,161.565,0.315
3870,0.398,2.416,0.862,0.588,90.000,0.998,1203,616,108.435,0.631
3871,0.299,1.785,0.746,0.510,45.000,0.892,253,623,45.000,0.631
3872,0.299,1.969,1.068,0.356,0.000,0.998,1195,623,161.565,0.315
3873,1.095,5.832,1.466,0.951,139.590,2.231,1203,627,135.000,1.561
3874,0.498,3.231,1.780,0.356,0.000,1.609,1263,627,168.690,0.315
3875,0.398,2.416,0.862,0.588,90.000,0.998,1199,628,108.435,0.631
3876,0.299,2.154,1.068,0.356,90.000,0.998,1143,637,108.435,0.315
3877,0.498,3.046,1.046,0.606,45.000,1.338,529,648,45.000,0.892
3878,0.299,1.969,1.068,0.356,0.000,0.998,1151,645,161.565,0.315
3879,0.597,3.493,1.005,0.757,156.255,1.338,1333,667,135.000,0.946
3880,6.071,11.631,3.519,2.196,160.555,3.990,184,710,161.565,2.594
3881,0.299,2.154,1.068,0.356,90.000,0.998,733,709,108.435,0.315
3882,0.299,2.154,1.068,0.356,90.000,0.998,759,709,108.435,0.315
3883,2.588,6.985,2.262,1.457,111.427,2.677,727,712,135.000,1.757
3884,1.095,5.647,1.540,0.905,43.395,2.116,734,720,26.565,1.325
3885,0.896,5.385,1.242,0.919,0.000,1.839,15,719,149.036,1.552
3886,0.299,1.969,1.068,0.356,0.000,0.998,439,721,161.565,0.315
3887,3.682,8.247,2.789,1.681,49.037,3.353,299,734,48.814,2.168
3888,0.299,1.785,0.746,0.510,135.000,0.892,300,735,135.000,0.631
3889,0.299,1.969,1.068,0.356,0.000,0.998,283,737,161.565,0.315
3890,0.995,5.201,1.993,0.636,113.012,2.403,265,749,113.199,0.946
3891,0.597,3.493,1.643,0.463,7.466,1.699,279,773,21.801,0.631
3892,1.891,5.908,2.020,1.192,162.063,2.275,279,774,146.310,1.485
3893,0.299,2.154,1.068,0.356,90.000,0.998,279,781,108.435,0.315
3894,0.299,2.154,1.068,0.356,90.000,0.998,847,797,108.435,0.315
3895,1.393,4.570,1.816,0.977,86.820,1.995,338,799,108.435,0.946
3896,0.896,3.308,1.163,0.981,172.372,1.411,660,837,153.435,0.946
3897,0.299,1.969,1.068,0.356,0.000,0.998,1171,845,161.565,0.315
3898,3.483,11.893,4.439,0.999,46.497,4.988,108,866,34.695,1.561
3899,0.299,1.969,1.068,0.356,0.000,0.998,466,871,161.565,0.315
3900,0.498,2.862,0.880,0.720,0.000,1.137,467,994,146.310,0.946
3901,0.398,2.231,0.862,0.588,0.000,0.998,1106,1009,161.565,0.631
3902,0.299,2.154,1.068,0.356,90.000,0.998,499,1025,108.435,0.315
3903,0.299,1.969,1.068,0.356,0.000,0.998,1353,7,161.565,0.315
3904,1.393,4.646,1.673,1.060,143.443,2.020,981,10,141.340,1.338
3905,0.299,1.785,0.746,0.510,45.000,0.892,1026,12,45.000,0.631
3906,0.796,4.385,1.399,0.725,136.193,1.839,1363,13,149.036,1.115
3907,0.299,1.969,1.068,0.356,0.000,0.998,407,13,161.565,0.315
3908,0.299,1.785,0.746,0.510,45.000,0.892,849,17,45.000,0.631
3909,0.498,3.416,1.780,0.356,90.000,1.609,237,21,101.310,0.315
3910,0.697,3.939,0.988,0.898,90.000,1.338,855,21,135.000,0.946
3911,0.398,2.416,1.007,0.503,71.565,1.137,1010,24,56.310,0.631
3912,0.299,1.785,0.746,0.510,135.000,0.892,55,22,135.000,0.631
3913,0.498,2.862,0.880,0.720,0.000,1.137,315,23,146.310,0.946
3914,7.663,14.232,3.564,2.737,101.470,4.428,325,25,94.086,3.443
3915,0.299,1.969,1.068,0.356,0.000,0.998,873,25,161.565,0.315
3916,1.791,8.324,2.037,1.120,128.011,2.543,1007,25,119.745,1.561
3917,0.299,1.969,1.068,0.356,0.000,0.998,233,27,161.565,0.315
3918,8.459,14.678,3.506,3.072,70.019,4.383,981,41,59.744,3.392
3919,0.498,3.231,1.780,0.356,0.000,1.609,971,33,168.690,0.315
3920,0.299,2.154,1.068,0.356,90.000,0.998,883,37,108.435,0.315
3921,0.498,2.862,0.880,0.720,0.000,1.137,15,40,146.310,0.946
3922,3.085,8.770,2.431,1.616,4.963,2.822,975,47,26.565,2.066
3923,6.071,9.662,3.487,2.217,35.965,3.679,1335,50,30.964,2.651
3924,1.493,4.570,1.643,1.157,89.497,1.839,773,43,120.964,1.262
3925,0.299,1.969,1.068,0.356,0.000,0.998,7,47,161.565,0.315
3926,1.393,4.831,1.623,1.093,178.308,1.919,280,49,170.538,1.262
3927,0.299,1.969,1.068,0.356,0.000,0.998,289,47,161.565,0.315
3928,0.299,2.154,1.068,0.356,90.000,0.998,797,49,108.435,0.315
3929,3.284,7.693,3.328,1.256,53.387,3.597,1007,60,52.125,1.561
3930,0.299,1.785,0.746,0.510,135.000,0.892,245,54,135.000,0.631
3931,0.597,3.493,1.233,0.617,63.435,1.577,1001,75,53.130,0.946
3932,0.796,4.646,1.398,0.725,73.292,1.839,93,80,59.036,1.148
3933,0.995,3.569,1.254,1.010,45.000,1.411,102,79,26.565,1.115
3934,2.886,10.739,3.647,1.008,96.259,4.209,1025,93,102.995,1.577
3935,0.299,2.154,1.068,0.356,90.000,0.998,1205,97,108.435,0.315
3936,0.796,4.570,1.465,0.692,158.199,1.839,897,105,149.036,0.988
3937,1.194,4.831,1.544,0.985,81.072,1.919,1381,106,99.462,1.262
3938,1.990,7.616,2.254,1.125,106.227,2.714,907,107,125.538,1.577
3939,0.896,4.385,1.435,0.795,48.291,1.839,913,118,59.036,1.115
3940,0.498,2.862,1.177,0.538,174.848,1.301,928,115,165.964,0.631
3941,0.697,3.754,1.213,0.731,125.008,1.577,1029,115,143.130,1.097
3942,0.299,2.154,1.068,0.356,90.000,0.998,897,115,108.435,0.315
3943,0.597,3.308,1.050,0.724,155.301,1.338,911,128,135.000,0.946
3944,0.498,3.416,1.780,0.356,90.000,1.609,909,135,101.310,0.315
3945,0.299,1.969,1.068,0.356,0.000,0.998,169,139,161.565,0.315
3946,1.493,5.462,1.561,1.218,149.914,2.116,912,143,153.435,1.552
3947,1.791,5.092,1.597,1.428,171.959,1.919,191,151,170.538,1.577
3948,0.299,1.785,0.746,0.510,135.000,0.892,1340,187,135.000,0.631
3949,0.398,2.416,1.007,0.503,18.435,1.137,29,192,33.690,0.631
3950,0.597,3.677,1.511,0.503,85.269,1.609,1339,190,101.310,0.631
3951,1.493,5.201,1.557,1.221,118.713,2.020,989,191,141.340,1.552
3952,0.697,3.308,1.181,0.751,75.128,1.411,301,198,63.435,0.946
3953,2.090,8.955,1.786,1.490,2.631,2.695,987,203,159.444,1.893
3954,0.299,1.785,0.746,0.510,135.000,0.892,475,204,135.000,0.631
3955,0.299,2.154,1.068,0.356,90.000,0.998,797,209,108.435,0.315
3956,0.299,2.154,1.068,0.356,90.000,0.998,1013,211,108.435,0.315
3957,0.299,1.969,1.068,0.356,0.000,0.998,761,215,161.565,0.315
3958,6.071,11.924,4.215,1.834,11.836,4.394,565,222,21.038,2.165
3959,0.896,4.831,1.119,1.019,90.000,1.609,909,218,101.310,1.487
3960,0.299,1.785,0.746,0.510,45.000,0.892,902,230,45.000,0.631
3961,0.697,3.939,1.510,0.588,54.217,1.839,939,238,59.036,0.892
3962,6.071,17.278,3.740,2.067,160.163,4.805,142,243,156.801,3.346
3963,0.498,3.416,1.780,0.356,90.000,1.609,905,237,101.310,0.315
3964,2.389,7.877,2.450,1.241,73.785,3.248,927,254,60.945,1.577
3965,1.692,5.832,2.086,1.033,176.566,2.403,139,259,156.801,1.262
3966,0.995,4.570,1.639,0.773,90.000,1.919,145,264,99.462,0.946
