 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
2156,0.697,4.308,1.477,0.601,162.231,1.839,1235,721,149.036,0.946
2157,0.299,2.154,1.068,0.356,90.000,0.998,985,723,108.435,0.315
2158,5.374,11.262,3.957,1.729,150.226,4.690,657,767,160.346,2.208
2159,3.782,8.878,3.302,1.458,84.227,3.527,1359,798,63.435,1.604
2160,0.299,1.969,1.068,0.356,0.000,0.998,11,791,161.565,0.315
2161,0.697,3.939,1.568,0.566,96.696,1.699,385,867,111.801,0.631
2162,0.299,1.785,0.746,0.510,45.000,0.892,388,872,45.000,0.631
2163,0.597,3.493,1.005,0.757,23.745,1.338,461,876,45.000,0.946
2164,0.896,3.939,1.397,0.816,99.217,1.609,113,874,101.310,0.946
2165,0.498,2.677,0.796,0.796,0.000,0.998,117,878,108.435,0.892
2166,2.189,6.354,2.282,1.221,85.960,2.543,677,901,97.125,1.454
2167,11.246,19.617,4.960,2.887,56.319,6.068,781,918,62.103,3.691
2168,0.498,3.046,1.046,0.606,135.000,1.338,637,921,135.000,0.892
2169,0.398,2.785,1.424,0.356,90.000,1.301,1377,944,104.036,0.315
2170,0.498,2.862,0.880,0.720,90.000,1.137,49,951,123.690,0.946
2171,2.488,8.585,2.440,1.298,1.873,2.908,225,968,167.471,1.577
2172,0.398,2.416,0.862,0.588,90.000,0.998,1353,968,108.435,0.631
2173,0.398,2.416,0.862,0.588,90.000,0.998,1039,980,108.435,0.631
2174,1.692,5.647,1.907,1.129,37.575,2.464,62,988,39.806,1.552
2175,10.649,19.324,4.525,2.997,166.222,5.135,57,1002,132.510,3.791
2176,1.294,4.831,1.473,1.118,61.200,1.839,1149,12,30.964,1.270
2177,0.398,2.600,1.424,0.356,0.000,1.301,1145,9,165.964,0.315
2178,0.498,2.677,0.796,0.796,0.000,0.998,1211,10,108.435,0.892
2179,0.299,2.154,1.068,0.356,90.000,0.998,293,11,108.435,0.315
2180,0.597,3.939,1.483,0.513,67.259,1.839,517,16,59.036,0.846
2181,0.498,3.416,1.780,0.356,90.000,1.609,1277,11,101.310,0.315
2182,0.597,3.123,1.078,0.705,0.000,1.301,1247,13,165.964,0.946
2183,0.299,1.969,1.068,0.356,0.000,0.998,261,13,161.565,0.315
2184,0.299,1.969,1.068,0.356,0.000,0.998,403,13,161.565,0.315
2185,0.299,2.154,1.068,0.356,90.000,0.998,767,13,108.435,0.315
2186,0.299,2.154,1.068,0.356,90.000,0.998,867,13,108.435,0.315
2187,0.398,2.231,0.862,0.588,0.000,0.998,366,15,161.565,0.631
2188,0.498,3.416,1.780,0.356,90.000,1.609,363,15,101.310,0.315
2189,1.095,5.908,1.735,0.803,12.861,2.116,894,18,26.565,0.946
2190,0.697,3.939,1.265,0.701,112.500,1.577,757,16,126.870,0.946
2191,0.299,1.969,1.068,0.356,0.000,0.998,55,17,161.565,0.315
2192,0.498,3.416,1.780,0.356,90.000,1.609,461,17,101.310,0.315
2193,1.294,6.093,2.116,0.779,112.842,2.695,1329,17,110.556,1.225
2194,0.697,3.754,0.988,0.898,45.001,1.338,1017,22,45.000,1.115
2195,0.796,3.754,1.266,0.801,4.138,1.609,405,19,168.690,0.946
2196,0.398,2.416,1.007,0.503,108.435,1.137,486,19,123.690,0.631
2197,0.498,3.046,1.046,0.606,135.000,1.338,787,19,135.000,0.892
2198,0.398,2.416,1.007,0.503,161.565,1.137,347,20,146.310,0.631
2199,1.692,5.908,1.606,1.342,157.500,2.116,390,21,153.435,1.834
2200,0.498,2.862,0.880,0.720,0.000,1.137,1093,21,146.310,0.946
2201,0.796,3.754,1.266,0.801,4.138,1.609,729,21,168.690,0.946
2202,0.398,2.416,1.007,0.503,161.565,1.137,401,22,146.310,0.631
2203,0.398,2.416,1.007,0.503,161.565,1.137,593,22,146.310,0.631
2204,0.299,1.969,1.068,0.356,0.000,0.998,689,23,161.565,0.315
2205,0.299,1.969,1.068,0.356,0.000,0.998,267,25,161.565,0.315
2206,0.299,1.969,1.068,0.356,0.000,0.998,1169,25,161.565,0.315
2207,0.299,2.154,1.068,0.356,90.000,0.998,1381,25,108.435,0.315
2208,0.498,3.231,1.780,0.356,0.000,1.609,521,31,168.690,0.315
2209,0.398,2.416,0.862,0.588,90.000,0.998,437,32,108.435,0.631
2210,1.393,5.832,1.656,1.072,114.897,2.231,753,35,135.000,1.577
2211,0.498,2.862,1.177,0.538,174.848,1.301,859,45,165.964,0.631
2212,0.597,3.308,1.078,0.705,90.000,1.301,397,56,104.036,0.946
2213,0.299,2.154,1.068,0.356,90.000,0.998,769,63,108.435,0.315
2214,6.369,10.478,4.075,1.990,129.825,4.461,327,84,135.000,2.398
2215,0.299,2.154,1.068,0.356,90.000,0.998,1319,115,108.435,0.315
2216,2.687,9.031,2.150,1.591,171.507,2.993,543,147,161.565,2.195
2217,0.796,4.385,1.155,0.878,90.000,1.609,639,177,101.310,1.262
2218,0.398,2.600,1.424,0.356,0.000,1.301,585,213,165.964,0.315
2219,0.398,2.600,1.424,0.356,0.000,1.301,859,221,165.964,0.315
2220,1.692,6.616,2.448,0.880,84.893,2.601,56,234,75.964,1.262
2221,0.498,2.862,0.880,0.720,0.000,1.137,893,243,146.310,0.946
2222,0.398,2.416,1.007,0.503,108.435,1.137,1347,245,123.690,0.631
2223,0.498,2.862,0.880,0.720,90.000,1.137,1337,249,123.690,0.946
2224,35.131,28.049,7.758,5.766,137.333,9.825,1169,271,132.397,6.608
2225,14.331,24.187,5.544,3.291,157.161,6.504,576,289,165.964,4.091
2226,0.299,2.154,1.068,0.356,90.000,0.998,573,285,108.435,0.315
2227,1.095,4.124,1.521,0.917,20.994,1.839,1271,310,30.964,0.946
2228,0.995,4.939,2.027,0.625,90.000,2.231,917,333,98.130,0.631
2229,1.791,6.169,2.242,1.017,39.401,2.714,1305,366,35.538,1.338
2230,15.028,22.479,5.243,3.649,23.412,6.692,1295,376,8.130,4.696
2231,1.592,5.016,1.719,1.179,122.696,2.116,1317,367,116.565,1.262
2232,1.294,4.831,1.717,0.959,144.148,2.231,1329,371,135.000,1.270
2233,0.995,4.939,2.089,0.606,93.985,2.231,1293,376,98.130,0.631
2234,3.384,8.400,2.629,1.638,53.616,3.412,1343,388,56.310,2.008
2235,0.498,3.046,1.046,0.606,45.000,1.338,1321,384,45.000,0.892
2236,0.498,2.862,1.177,0.538,5.152,1.301,1350,383,165.964,0.631
2237,2.090,6.093,1.904,1.398,128.953,2.464,1299,386,129.806,1.785
2238,0.896,5.201,1.839,0.620,106.494,2.116,1311,386,116.565,0.995
2239,0.796,3.493,1.274,0.796,56.310,1.577,1351,390,53.130,0.946
2240,0.398,2.416,1.007,0.503,71.565,1.137,1307,394,56.310,0.631
2241,0.796,4.385,1.399,0.725,145.659,1.839,1357,391,149.036,0.946
2242,5.076,11.294,3.551,1.820,63.060,4.040,1342,402,51.340,2.219
2243,0.299,1.969,1.068,0.356,0.000,0.998,1323,397,161.565,0.315
2244,0.597,3.493,1.005,0.757,23.745,1.338,1355,402,45.000,0.946
2245,0.995,4.200,1.466,0.865,138.814,1.839,1295,405,149.036,1.115
2246,0.299,2.154,1.068,0.356,90.000,0.998,581,407,108.435,0.315
2247,0.299,2.154,1.068,0.356,90.000,0.998,1365,409,108.435,0.315
2248,0.498,2.862,1.177,0.538,5.152,1.301,222,437,165.964,0.631
2249,0.299,2.154,1.068,0.356,90.000,0.998,311,493,108.435,0.315
2250,1.791,4.570,1.763,1.294,113.109,2.020,11,517,128.660,1.262
2251,5.673,10.401,4.071,1.774,76.585,4.232,763,564,63.435,2.104
2252,0.299,1.785,0.746,0.510,135.000,0.892,622,559,135.000,0.631
2253,0.398,2.231,0.862,0.588,0.000,0.998,1086,577,161.565,0.631
2254,20.601,30.171,8.801,2.980,47.993,10.791,1075,607,52.125,4.605
2255,0.299,2.154,1.068,0.356,90.000,0.998,1061,587,108.435,0.315
2256,3.881,10.554,3.631,1.361,109.119,4.101,1099,587,112.620,1.934
2257,0.498,3.046,1.320,0.480,79.099,1.411,1093,599,63.435,0.631
2258,2.189,8.432,2.050,1.360,144.427,2.976,1063,597,122.005,2.012
2259,0.299,2.154,1.068,0.356,90.000,0.998,1099,599,108.435,0.315
2260,1.393,6.093,1.955,0.908,95.045,2.543,1089,604,97.125,1.262
2261,0.299,1.785,0.746,0.510,135.000,0.892,1104,605,135.000,0.631
2262,0.299,2.154,1.068,0.356,90.000,0.998,1105,608,108.435,0.315
2263,0.597,3.493,1.005,0.757,113.745,1.338,1069,609,135.000,0.946
2264,0.398,2.785,1.424,0.356,90.000,1.301,1101,609,104.036,0.315
2265,1.493,5.016,2.032,0.935,115.702,2.275,1072,613,123.690,1.262
2266,3.583,7.247,2.426,1.880,154.302,2.714,1077,619,125.538,2.104
2267,0.597,3.493,1.005,0.757,23.745,1.338,1113,628,45.000,0.946
2268,0.299,2.154,1.068,0.356,90.000,0.998,1069,627,108.435,0.315
2269,0.697,4.124,1.782,0.498,178.545,1.919,306,719,170.538,0.631
2270,0.299,1.969,1.068,0.356,0.000,0.998,1381,747,161.565,0.315
2271,0.896,3.046,1.068,1.068,0.000,1.338,27,881,135.000,0.946
2272,0.597,3.123,1.078,0.705,0.000,1.301,698,893,165.964,0.946
2273,0.299,2.154,1.068,0.356,90.000,0.998,699,911,108.435,0.315
2274,4.877,13.416,4.538,1.368,48.964,5.250,631,984,32.735,2.110
2275,0.299,1.969,1.068,0.356,0.000,0.998,1235,985,161.565,0.315
2276,0.299,1.969,1.068,0.356,0.000,0.998,1223,1001,161.565,0.315
2277,0.498,3.046,1.177,0.538,95.152,1.301,687,1029,104.036,0.631
2278,1.990,5.908,1.921,1.319,113.781,2.403,887,6,113.199,1.577
2279,0.995,4.570,1.687,0.751,83.953,1.919,727,9,99.462,0.946
2280,0.398,2.416,1.007,0.503,108.435,1.137,1200,9,123.690,0.631
2281,1.791,6.800,1.982,1.151,24.352,2.695,999,14,20.556,1.760
2282,0.299,1.969,1.068,0.356,0.000,0.998,629,11,161.565,0.315
2283,0.299,2.154,1.068,0.356,90.000,0.998,721,11,108.435,0.315
2284,0.597,3.677,1.461,0.521,90.000,1.609,911,11,101.310,0.631
2285,0.299,2.154,1.068,0.356,90.000,0.998,1069,11,108.435,0.315
2286,1.990,7.693,2.597,0.976,63.820,2.993,1185,21,71.565,1.461
2287,0.299,2.154,1.068,0.356,90.000,0.998,719,13,108.435,0.315
2288,0.498,3.416,1.780,0.356,90.000,1.609,745,13,101.310,0.315
2289,0.299,2.154,1.068,0.356,90.000,0.998,837,13,108.435,0.315
2290,1.194,5.277,1.859,0.818,13.441,2.116,840,16,26.565,0.995
2291,0.299,2.154,1.068,0.356,90.000,0.998,1361,13,108.435,0.315
2292,0.498,2.862,0.880,0.720,0.000,1.137,819,15,146.310,0.946
2293,0.299,1.969,1.068,0.356,0.000,0.998,163,15,161.565,0.315
2294,0.299,1.969,1.068,0.356,0.000,0.998,1169,15,161.565,0.315
2295,0.498,2.677,0.796,0.796,0.000,0.998,793,16,108.435,0.892
2296,0.299,1.969,1.068,0.356,0.000,0.998,1019,17,161.565,0.315
2297,0.697,3.754,1.176,0.754,37.628,1.577,964,22,36.870,0.946
2298,0.597,3.308,1.078,0.705,90.000,1.301,351,20,104.036,0.946
2299,0.299,2.154,1.068,0.356,90.000,0.998,1181,20,108.435,0.315
2300,0.498,3.046,1.046,0.606,135.000,1.338,321,23,135.000,0.892
2301,0.299,2.154,1.068,0.356,90.000,0.998,1167,23,108.435,0.315
2302,0.995,3.569,1.215,1.043,45.000,1.411,1179,27,26.565,1.262
2303,0.398,2.600,1.424,0.356,0.000,1.301,1062,27,165.964,0.315
2304,0.299,1.785,0.746,0.510,45.000,0.892,781,35,45.000,0.631
2305,0.697,3.754,0.988,0.898,45.001,1.338,55,38,45.000,1.115
2306,0.796,4.754,1.555,0.652,100.828,1.919,1111,36,99.462,0.946
2307,0.398,2.416,0.862,0.588,90.000,0.998,513,56,108.435,0.631
2308,2.289,7.616,2.554,1.141,113.641,3.248,89,58,119.055,1.552
2309,1.592,5.092,1.481,1.369,11.787,1.919,21,69,170.538,1.561
2310,0.299,1.969,1.068,0.356,0.000,0.998,47,69,161.565,0.315
2311,1.194,6.909,1.820,0.835,130.611,2.714,39,73,144.462,1.451
2312,1.095,4.570,1.611,0.865,32.399,2.020,977,126,38.660,1.199
2313,0.299,1.969,1.068,0.356,0.000,0.998,307,125,161.565,0.315
2314,0.299,1.969,1.068,0.356,0.000,0.998,533,165,161.565,0.315
2315,0.299,2.154,1.068,0.356,90.000,0.998,1369,165,108.435,0.315
2316,0.597,3.123,1.294,0.587,43.050,1.577,1308,184,36.870,0.892
2317,0.896,4.570,1.613,0.707,101.228,1.919,1165,188,99.462,0.946
2318,1.990,6.616,2.342,1.082,52.327,2.714,785,204,54.462,1.338
2319,0.299,1.969,1.068,0.356,0.000,0.998,1074,197,161.565,0.315
2320,0.498,3.416,1.780,0.356,90.000,1.609,1357,201,101.310,0.315
2321,0.995,4.385,1.529,0.829,42.441,1.839,844,210,30.964,1.115
2322,0.398,2.231,0.862,0.588,0.000,0.998,1350,209,161.565,0.631
2323,0.796,4.200,1.404,0.722,30.803,1.839,139,218,30.964,0.988
2324,0.995,4.200,1.626,0.779,124.099,1.839,1327,214,120.964,0.988
2325,0.498,2.862,1.046,0.606,45.000,1.338,215,218,45.000,0.892
2326,0.796,3.939,1.372,0.739,91.659,1.609,153,220,101.310,0.946
2327,0.299,1.969,1.068,0.356,0.000,0.998,1023,247,161.565,0.315
2328,0.398,2.231,0.862,0.588,0.000,0.998,1270,265,161.565,0.631
2329,2.289,7.693,2.083,1.399,127.675,2.714,1353,271,125.538,1.975
2330,0.299,1.969,1.068,0.356,0.000,0.998,657,281,161.565,0.315
2331,0.498,3.231,1.780,0.356,0.000,1.609,1297,301,168.690,0.315
2332,3.085,10.293,3.019,1.301,21.898,4.101,1186,308,22.620,1.834
2333,0.597,3.123,1.078,0.705,0.000,1.301,950,313,165.964,0.946
2334,0.498,2.416,0.992,0.639,18.435,1.137,1329,332,33.690,0.631
2335,0.299,1.785,0.746,0.510,135.000,0.892,297,364,135.000,0.631
2336,0.299,1.969,1.068,0.356,0.000,0.998,1053,371,161.565,0.315
2337,0.299,2.154,1.068,0.356,90.000,0.998,1145,410,108.435,0.315
2338,0.498,2.862,0.880,0.720,0.000,1.137,947,426,146.310,0.946
2339,0.398,2.785,1.424,0.356,90.000,1.301,1139,488,104.036,0.315
2340,3.881,8.247,2.351,2.102,85.479,2.993,1187,489,108.435,2.208
2341,4.080,8.770,3.408,1.524,138.151,3.799,509,500,131.634,1.925
2342,0.299,2.154,1.068,0.356,90.000,0.998,1371,581,108.435,0.315
2343,0.299,1.969,1.068,0.356,0.000,0.998,223,609,161.565,0.315
2344,0.299,2.154,1.068,0.356,90.000,0.998,751,627,108.435,0.315
2345,1.095,3.939,1.204,1.157,71.565,1.577,753,630,126.870,1.262
2346,0.299,1.969,1.068,0.356,0.000,0.998,1321,641,161.565,0.315
2347,0.299,1.969,1.068,0.356,0.000,0.998,317,645,161.565,0.315
2348,0.299,1.785,0.746,0.510,45.000,0.892,767,649,45.000,0.631
2349,3.881,9.139,2.992,1.651,59.782,3.597,352,672,52.125,2.140
2350,0.299,1.969,1.068,0.356,0.000,0.998,1035,669,161.565,0.315
2351,1.592,4.570,1.709,1.186,90.000,1.839,1039,675,120.964,1.262
2352,0.498,2.862,1.023,0.619,90.000,1.137,1176,695,123.690,0.631
2353,0.299,1.969,1.068,0.356,0.000,0.998,833,835,161.565,0.315
2354,37.619,27.864,9.072,5.280,82.888,10.026,213,874,65.854,5.678
2355,7.365,12.371,3.321,2.824,175.367,4.244,213,882,131.987,3.155
2356,0.398,2.416,0.862,0.588,90.000,0.998,223,882,108.435,0.631
2357,0.299,2.154,1.068,0.356,90.000,0.998,1323,904,108.435,0.315
2358,0.299,2.154,1.068,0.356,90.000,0.998,861,917,108.435,0.315
2359,0.398,2.231,1.007,0.503,18.435,1.137,417,929,33.690,0.631
2360,0.299,2.154,1.068,0.356,90.000,0.998,951,927,108.435,0.315
2361,0.299,1.969,1.068,0.356,0.000,0.998,23,933,161.565,0.315
2362,0.299,2.154,1.068,0.356,90.000,0.998,881,943,108.435,0.315
2363,0.498,2.862,1.177,0.538,174.848,1.301,701,955,165.964,0.631
2364,0.299,1.785,0.746,0.510,135.000,0.892,374,957,135.000,0.631
2365,0.697,4.308,1.971,0.450,95.512,1.995,374,961,108.435,0.631
2366,0.697,3.939,1.180,0.752,0.000,1.609,535,963,168.690,0.946
2367,6.568,10.771,3.613,2.315,119.217,4.040,373,970,128.660,2.822
2368,4.777,8.693,2.533,2.401,130.993,3.107,358,976,156.038,2.524
2369,0.796,3.493,1.274,0.796,33.690,1.577,752,984,36.870,0.946
2370,0.498,2.677,0.796,0.796,0.000,0.998,369,982,108.435,0.892
2371,4.578,16.679,3.702,1.575,89.238,5.288,995,1011,72.646,2.524
2372,1.194,3.939,1.495,1.017,178.093,1.699,1217,998,158.199,0.946
2373,0.398,2.600,1.424,0.356,0.000,1.301,460,1011,165.964,0.315
2374,0.299,1.785,0.746,0.510,135.000,0.892,745,1018,135.000,0.631
2375,0.398,2.231,1.007,0.503,18.435,1.137,547,7,33.690,0.631
2376,0.398,2.416,0.862,0.588,90.000,0.998,287,10,108.435,0.631
2377,1.393,6.093,2.082,0.852,44.368,2.714,1123,18,54.462,1.338
2378,0.299,1.969,1.068,0.356,0.000,0.998,1353,13,161.565,0.315
2379,0.398,2.785,1.424,0.356,90.000,1.301,1003,14,104.036,0.315
2380,0.299,2.154,1.068,0.356,90.000,0.998,737,15,108.435,0.315
2381,0.995,4.385,1.327,0.955,29.767,1.785,1369,19,45.000,1.262
2382,0.299,2.154,1.068,0.356,90.000,0.998,221,19,108.435,0.315
2383,0.398,2.231,0.862,0.588,0.000,0.998,366,21,161.565,0.631
2384,0.398,2.416,1.007,0.503,71.565,1.137,77,26,56.310,0.631
2385,0.299,1.969,1.068,0.356,0.000,0.998,1013,23,161.565,0.315
2386,0.498,2.862,1.177,0.538,5.152,1.301,736,25,165.964,0.631
2387,0.597,3.677,1.233,0.617,116.565,1.577,749,29,126.870,0.946
2388,0.299,1.969,1.068,0.356,0.000,0.998,641,31,161.565,0.315
2389,0.299,1.969,1.068,0.356,0.000,0.998,469,33,161.565,0.315
2390,0.498,2.677,0.796,0.796,0.000,0.998,1249,36,108.435,0.892
2391,1.095,5.462,1.624,0.858,160.374,2.020,273,49,141.340,1.071
2392,0.299,1.969,1.068,0.356,0.000,0.998,27,67,161.565,0.315
2393,2.488,5.908,2.071,1.530,174.206,2.403,1133,85,156.801,1.577
2394,0.597,4.124,1.483,0.513,67.259,1.839,7,190,59.036,0.846
2395,0.299,1.969,1.068,0.356,0.000,0.998,1257,231,161.565,0.315
2396,0.398,2.600,1.424,0.356,0.000,1.301,768,243,165.964,0.315
2397,3.284,6.985,2.206,1.895,48.047,2.677,784,294,45.000,2.116
2398,0.796,4.754,2.116,0.479,1.788,2.231,413,297,171.870,0.631
2399,4.976,10.216,2.939,2.156,13.765,3.597,377,330,37.875,2.524
2400,0.299,2.154,1.068,0.356,90.000,0.998,457,323,108.435,0.315
2401,5.076,10.032,3.244,1.992,104.250,3.812,23,329,114.444,2.494
2402,1.194,5.462,1.562,0.974,123.032,2.116,29,329,116.565,1.451
2403,1.194,6.169,1.357,1.121,76.244,2.020,557,361,38.660,1.577
2404,2.986,6.354,2.175,1.748,109.059,2.403,557,368,113.199,1.893
2405,0.299,2.154,1.068,0.356,90.000,0.998,495,397,108.435,0.315
2406,1.592,4.646,1.732,1.171,132.449,2.020,497,401,141.340,1.338
2407,0.498,3.046,1.046,0.606,135.000,1.338,473,417,135.000,0.892
2408,5.175,8.508,2.894,2.277,1.311,3.248,310,434,29.055,2.208
2409,0.597,3.308,1.078,0.705,90.000,1.301,919,443,104.036,0.946
2410,0.398,2.785,1.424,0.356,90.000,1.301,927,444,104.036,0.315
2411,0.796,3.569,1.017,0.997,134.998,1.338,501,455,135.000,1.115
2412,0.398,2.416,1.007,0.503,161.565,1.137,929,456,146.310,0.631
2413,0.498,3.046,1.177,0.538,95.152,1.301,955,463,104.036,0.631
2414,2.588,6.616,2.297,1.434,25.971,2.714,735,490,35.538,1.760
2415,0.697,3.939,0.988,0.898,90.000,1.338,979,485,135.000,0.946
2416,0.299,2.154,1.068,0.356,90.000,0.998,617,511,108.435,0.315
2417,0.995,4.570,1.548,0.819,33.379,2.020,1105,529,38.660,1.199
2418,1.692,8.062,2.654,0.812,82.457,3.107,1114,542,66.038,1.448
2419,5.673,12.001,4.480,1.612,77.371,4.826,1101,568,78.690,2.074
2420,0.299,2.154,1.068,0.356,90.000,0.998,29,567,108.435,0.315
2421,0.299,1.969,1.068,0.356,0.000,0.998,1083,571,161.565,0.315
2422,0.498,2.677,0.796,0.796,0.000,0.998,1083,574,108.435,0.892
2423,0.299,1.785,0.746,0.510,45.000,0.892,1086,576,45.000,0.631
2424,0.299,1.785,0.746,0.510,45.000,0.892,1089,583,45.000,0.631
2425,4.678,11.631,3.083,1.931,92.314,3.692,1082,595,70.017,2.839
2426,0.398,2.600,1.424,0.356,0.000,1.301,786,585,165.964,0.315
2427,0.697,4.124,1.477,0.601,17.769,1.839,791,592,30.964,0.946
2428,0.398,2.416,0.862,0.588,90.000,0.998,1075,606,108.435,0.631
2429,1.194,6.462,2.343,0.649,95.847,2.695,1075,613,110.556,0.946
2430,2.090,6.985,2.823,0.943,107.313,3.107,1065,619,113.962,1.257
2431,2.189,7.801,2.403,1.160,154.892,2.976,1068,619,147.995,1.577
2432,0.299,2.154,1.068,0.356,90.000,0.998,1055,629,108.435,0.315
2433,0.697,2.862,1.310,0.677,8.350,1.411,1063,631,26.565,0.631
2434,0.398,2.416,1.007,0.503,18.435,1.137,1353,644,33.690,0.631
2435,0.697,3.569,1.223,0.725,74.767,1.411,1054,658,63.435,0.946
2436,0.398,2.416,0.862,0.588,90.000,0.998,1257,658,108.435,0.631
2437,0.299,2.154,1.068,0.356,90.000,0.998,1265,659,108.435,0.315
2438,0.796,3.493,1.054,0.961,90.000,1.338,1043,681,135.000,0.946
2439,6.867,17.463,4.488,1.948,115.381,6.060,949,687,128.660,3.104
2440,0.398,2.416,1.007,0.503,71.565,1.137,462,692,56.310,0.631
2441,1.592,5.462,1.807,1.122,0.762,2.231,958,697,171.870,1.262
2442,0.299,1.969,1.068,0.356,0.000,0.998,1034,707,161.565,0.315
2443,0.498,3.416,1.780,0.356,90.000,1.609,1025,709,101.310,0.315
2444,0.299,2.154,1.068,0.356,90.000,0.998,29,723,108.435,0.315
2445,0.498,2.862,0.880,0.720,90.000,1.137,35,739,123.690,0.946
2446,0.398,2.862,1.132,0.448,45.000,1.338,891,746,45.000,0.669
2447,0.299,2.154,1.068,0.356,90.000,0.998,763,753,108.435,0.315
2448,0.398,2.416,0.862,0.588,90.000,0.998,31,794,108.435,0.631
2449,0.398,2.416,1.007,0.503,108.435,1.137,1020,813,123.690,0.631
2450,0.299,2.154,1.068,0.356,90.000,0.998,19,829,108.435,0.315
2451,0.299,1.785,0.746,0.510,135.000,0.892,27,830,135.000,0.631
2452,0.299,1.969,1.068,0.356,0.000,0.998,1369,835,161.565,0.315
2453,0.299,2.154,1.068,0.356,90.000,0.998,779,887,108.435,0.315
2454,0.597,3.123,1.078,0.705,0.000,1.301,1258,889,165.964,0.946
2455,0.299,2.154,1.068,0.356,90.000,0.998,891,953,108.435,0.315
2456,0.498,2.862,1.046,0.606,45.000,1.338,19,960,45.000,0.892
2457,0.299,1.969,1.068,0.356,0.000,0.998,667,971,161.565,0.315
2458,0.498,2.862,1.046,0.606,45.000,1.338,497,990,45.000,0.892
2459,0.299,2.154,1.068,0.356,90.000,0.998,1185,999,108.435,0.315
2460,0.896,5.385,2.011,0.567,10.112,2.403,1017,1010,23.199,0.946
2461,0.697,4.308,1.477,0.601,107.769,1.839,927,1013,120.964,0.946
2462,0.896,5.570,2.418,0.472,89.384,2.543,19,8,97.125,0.631
2463,1.194,4.570,1.403,1.084,115.097,1.839,371,9,120.964,1.262
2464,0.597,3.493,1.005,0.757,23.745,1.338,1099,12,45.000,0.946
2465,4.180,12.632,2.771,1.920,148.561,3.953,1199,15,151.390,2.587
2466,0.299,1.969,1.068,0.356,0.000,0.998,1345,13,161.565,0.315
2467,0.299,2.154,1.068,0.356,90.000,0.998,43,15,108.435,0.315
2468,0.498,3.046,1.046,0.606,135.000,1.338,753,15,135.000,0.892
2469,0.398,2.785,1.424,0.356,90.000,1.301,1001,16,104.036,0.315
2470,0.398,2.785,1.424,0.356,90.000,1.301,693,17,104.036,0.315
2471,0.299,2.154,1.068,0.356,90.000,0.998,1367,17,108.435,0.315
2472,0.299,1.785,0.746,0.510,135.000,0.892,1308,19,135.000,0.631
2473,0.299,2.154,1.068,0.356,90.000,0.998,1325,19,108.435,0.315
2474,0.299,1.969,1.068,0.356,0.000,0.998,63,21,161.565,0.315
2475,0.299,1.969,1.068,0.356,0.000,0.998,317,21,161.565,0.315
2476,0.299,2.154,1.068,0.356,90.000,0.998,469,21,108.435,0.315
2477,1.791,7.247,2.287,0.997,28.949,2.714,1341,26,35.538,1.411
2478,1.194,4.385,1.695,0.897,65.694,1.839,1375,29,59.036,1.097
2479,0.299,2.154,1.068,0.356,90.000,0.998,1301,25,108.435,0.315
2480,0.299,1.969,1.068,0.356,0.000,0.998,1381,25,161.565,0.315
2481,0.299,2.154,1.068,0.356,90.000,0.998,1015,29,108.435,0.315
2482,0.299,1.969,1.068,0.356,0.000,0.998,1069,31,161.565,0.315
2483,0.697,3.939,1.510,0.588,144.217,1.839,745,33,149.036,0.892
2484,0.398,2.416,0.862,0.588,90.000,0.998,1071,34,108.435,0.631
2485,0.398,2.785,1.424,0.356,90.000,1.301,1321,36,104.036,0.315
2486,0.597,3.677,1.233,0.617,26.565,1.577,654,40,36.870,0.946
2487,0.299,2.154,1.068,0.356,90.000,0.998,555,39,108.435,0.315
2488,0.299,1.969,1.068,0.356,0.000,0.998,75,41,161.565,0.315
2489,0.398,2.600,1.424,0.356,0.000,1.301,98,41,165.964,0.315
2490,0.498,3.231,1.780,0.356,0.000,1.609,141,47,168.690,0.315
2491,0.299,2.154,1.068,0.356,90.000,0.998,63,49,108.435,0.315
2492,1.791,5.832,2.160,1.056,76.067,2.543,1162,60,60.255,1.262
2493,0.796,3.123,1.276,0.795,19.330,1.411,1333,61,26.565,0.946
2494,0.299,2.154,1.068,0.356,90.000,0.998,127,61,108.435,0.315
2495,0.498,2.416,0.992,0.639,18.435,1.137,1332,64,33.690,0.631
2496,0.498,3.231,1.780,0.356,0.000,1.609,1369,65,168.690,0.315
2497,0.299,1.785,0.746,0.510,45.000,0.892,1310,72,45.000,0.631
2498,0.299,1.969,1.068,0.356,0.000,0.998,857,159,161.565,0.315
2499,2.886,8.139,3.222,1.141,166.975,3.294,713,165,163.301,1.596
2500,2.289,5.723,2.027,1.438,81.472,2.231,389,218,45.000,1.577
2501,0.398,2.231,1.007,0.503,18.435,1.137,141,263,33.690,0.631
2502,1.592,4.385,1.600,1.268,153.999,1.839,1062,278,149.036,1.262
2503,0.597,3.046,1.304,0.583,12.933,1.411,1068,284,26.565,0.631
2504,8.559,18.693,4.169,2.614,168.194,5.372,981,333,176.634,3.749
2505,0.597,3.123,1.078,0.705,0.000,1.301,635,333,165.964,0.946
2506,2.090,6.169,2.216,1.201,72.646,2.403,979,347,66.801,1.552
2507,0.896,4.200,1.551,0.735,62.230,1.839,679,456,59.036,0.988
2508,0.398,2.416,1.007,0.503,108.435,1.137,1166,453,123.690,0.631
